text,label
legendary dutch boss michels dies legendary dutch coach rinus michels  the man credited with developing  total football   has died aged 77.  referred to in the netherlands as  the general   michels led the dutch at the 1974 world cup - when they reached the final only to lose 2-1 to germany. however  he guided his side to the 1988 european championship title with a 2-0 win over the soviet union in the final. michels played for ajax and coached the side to four national titles between 1965-71 and a european cup in 1971. his 1970s dutch team was built around johan cruyff and johan neeskens and introduced the concept of  total football  to the world. the strategy was to foster team coherence and individual imagination - with all players possessing the skills to play in any part of the pitch. cruyff was the on-field organiser of a team whose players rotated in and out of defence at will and was encouraged to play creative attacking football. michels had recently undergone heart surgery and dutch football federation (knvb) spokesman frank huizinga said:  he was one of the best coaches we had in history.  the no-nonsense coach also enjoyed spells at barcelona  who he took to a spanish title in 1974  fc cologne and bayer leverkusen. michels  named coach of the century by world football s governing body fifa in 1999  also won five caps for the netherlands as a bruising centre forward. dutch sports minister clemence ross-van dorp said:  he was the man who  together with cruyff  made dutch football big.,0
hearts of oak 3-2 cotonsport hearts of oak set up an all ghanaian confederation cup final with a 3-2 win over cameroon s cotonsport garoua in accra on sunday.  the win for hearts means they will play asante kotoko in the two-leg final  after the kumasi team qualified from group a on saturday. in the other group b game cameroon s  beat  of south africa 3-2 in douala  neither side could have qualified for the final. hearts of oak started the game needing a win to qualify for the final while cotonsport only needed to avoid defeat to go through. louis agyemang scored the first two goals for hearts either side of half time before ben don bortey scored the third. hearts looked set for a comfortable win but cotonsport staged a late fight back scoring twice late on. first of all boukar makaji scored in the 89th minute and then 3 minutes into injury time at the end of the game andre nzame iii was on target. but it was too little too late for the cameroonians and hearts held on to win the game and a place in the final. the first leg of the final will be played in accra on the weekend of 27-28 november and the second leg two weeks later on the 11 december in kumasi. in the other group b game cameroon s sable batie took the lead in the 35th minute through kemadjou before santos equalised on the hour mark thanks to thokozani xaba . bernard ngom put sable ahead just five minutes later and then ernest nfor settled the game on 68 minutes. ruben cloete scored the south african sides consolation with just three minutes left on the clock.,0
umaga ready for lions all blacks captain tama umaga has warned the british and irish lions will be his most fearsome opponents yet ahead of their summer tour.  but umaga  in england for saturday s irb rugby aid match  also backed new zealand to win the three-test series against the lions. he told bbc sport:  it s potentially the most fearsome line-up i ve ever come up against. they re awesome.  but i d back us all the way to beat them when they come over.  lions boss sir clive woodward is set to announce his squad for the june-july tour next month.  when woodward was appointed last year  it was widely believed he would rely heavily on his former england players. but umaga said:  he d be hard pushed to do that now considering the shape of the six nations.  don t get me wrong  england have got a lot of talented guys and i m sure there are some of them who ll make the lions test xv.  but you can t disguise wales and ireland in particular. some of the tries they ve scored have been great. i ll admit it ll be fairly awesome lining up against the likes of brian o driscoll.   umaga will meet o driscoll in saturday s rugby aid match at twickenham  with the irish captain leading the northern hemisphere side. o driscoll is among a host of players in the northern hemisphere squad  coached by woodward  that are tipped for lions call-ups.  it ll be good for us to get an early idea of some of these guys  although a lot can change between now and june   umaga said. the 31-year-old admitted interest in the lions tour was immense  calling it  the biggest thing to hit new zealand since lord of the rings . he added:  as players  it s enough for us to be driven by the rarity of playing the lions. in fact  it s not just us all blacks - it s the talk of the country.   umaga admitted the fear of injury weighed on his mind ahead of saturday s charity game  which features a host of big names including george gregan  andrew mehrtens and chris latham. but he admitted the value of the cause - proceeds of the match will go to aiding victims of the tsunami - easily won him over.  the second [southern hemisphere coach] rod macqueen made the approach  i didn t hesitate. it was great when new zealand rugby then gave me the all clear.  thankfully i didn t know anyone that was involved in the tragedy of the tsunami but you couldn t miss all the horrific reports on the news.  there are so many people that were affected  are still affected and will be affected for a long time. it s just good to know we can do something minor to help out.   - the match will be televised on bbc one at 1400 gmt on saturday.,0
chepkemei hit by big ban kenya s athletics body has suspended two-time london marathon runner-up susan chepkemei from all competition until the end of the year.  athletics kenya (ak) issued the ban after chepkemei failed to turn up for a cross country training camp in embu.  we have banned her from all local and international competitions   said ak chief isaiah kiplagat.  we shall communicate this decision to the iaaf and all meet directors all over the world.  the 29-year-old finished second to paula radcliffe in the 2002 and 2003 london races  and was also edged out in an epic new york marathon contest last year.  but the ban will prevent the two-time world half-marathon silver medallist from challenging radcliffe at this year s london event in april. global sports communications  chepkemei s management company  said she had wanted to run in the world cross country championships in march. but ak maintained it was making an example of chepkemei as a warning to other kenyan athletes.  we are taking this action in order to salvage our pride   said kiplagat.  we have been accused of having no teeth to bite with and that agents are ruling over us.  ka has also threatened three-time women s short-course champion edith masai with a similar ban if reports that she feigned injury to avoid running at the cross country world championships are true. masai missed the national trials in early february  but was included in the provisional team on the proviso that she ran in a regional competition. she failed to run in the event  citing a leg injury.,0
chepkemei joins edinburgh line-up susan chepkemei has decided she is fit enough to run in next month s great edinburgh international cross country.  the kenyan was initially unsure if she would have recovered from her gruelling tussle with paula radcliffe in the new york marathon in time to compete. but she has declared herself up to the task and joins a field headed by world cross country champion benita johnson. race director matthew turnbull said:  susan will add even more strength in depth to the world-class line up.  chepkemei  who won the six kilometre event three years ago when it was staged in newcastle  endured an epic battle with radcliffe in the big apple until the briton outsprinted her in the final 400m. tirunesh dibaba of ethiopia will defend the title she won last year in tyneside - before the race was moved north of the border. recently-crowned european cross country champion briton hayley yelling also competes in edinburgh on 15 january  as does in-form scot kathy butler.,0
player burn-out worries robinson england coach andy robinson says english rugby has to act now to prevent injury destroying players  careers.  he will be without a host of big names for the six nations as the intensity of professional rugby union hits players.  injuries are part of the sport but we have to have a look at the amount of injuries that occur in the english season   robinson told bbc sport.  i think players are probably going to have three or four years taken off their careers.  robinson will be missing an entire midfield for the six nations with the likes of jonny wilkinson  mike tindall and will greenwood injured.  rugby union has become far more physically demanding since the game went professional nearly 10 years ago. as a result three of the major stakeholders in english rugby have launched an  injury audit  to find out how players are coping. the audit is jointly funded by the professional rugby players  association  the rugby football union and premier rugby. as far as robinson is concerned its findings must not be ignored.  i think there s an injury audit coming out in march that s got some great information in there that i think everybody in the english game has got to look at   he said.  if we don t the situation is going to get worse and not better  so i think rugby as a whole has got to look at this.,0
moya clinches cup for spain spain won the davis cup for the second time in their history when carlos moya beat the usa s andy roddick in the fourth rubber in seville.  moya won 6-2 7-6 (7-1) 7-6 (7-5) to give the hosts an unassailable 3-1 lead with only one singles rubber remaining. roddick battled hard and had chances in the second set  but moya s clay-court expertise proved the difference. mardy fish beat tommy robredo 7-6 (8-6) 6-2 in the final dead rubber to cut spain s winning margin to 3-2. spain s only other davis cup title came in 2000  when they beat australia in barcelona. this time they chose to play the final in seville and the city s olympic stadium was revamped to allow for a record crowd for a competitve tennis event of 27 000 spectators. and the home fans gave vociferous support to their players  with 18-year-old nadal and moya winning both friday s singles rubbers. american twins mike and bob bryan gave the visitors hope with victory over juan carlos ferrero and tommy robredo in saturday s doubles. but it remained an uphill task for a us team far happier on hard courts than clay  and 1998 french open champion moya had too much for world number two roddick.  this has been incredible - the moment i ve been waiting for for years   said moya  who missed out in 2000 through injury.  i ve prepared myself for this day. i knew that playing on clay i would have my chances to win.   the davis cup is my dream. i can t ask for more. there is nothing bigger than what i ve lived today.  moya stormed into a 4-0 lead on his way to taking the first set against roddick and recovered immediately from dropping serve in the second. the match came down to two tie-breaks and moya dominated both  clinching victory on his third match point. wild celebrations followed  with an emotional moya congratulated by his team-mates  including nadal  who at 18 years and 187 days becomes the youngest ever victor in davis cup history.  i think we put up a better fight here than in paris two years ago   said roddick  who was on the us team which lost to france in the 2002 semi-finals at roland garros.  they were just better than us this weekend. i have nothing to be ashamed of  i gave it my all.  i am not going to walk out of here with my head down  that s for sure.  there s no miracle answer. we have to improve.,1
greek sprinters suspended by iaaf greek sprinters kostas kenteris and katerina thanou have been suspended after failing to take drugs tests before the athens olympics.  athletics  ruling body the iaaf said explanations from the pair and their former coach as to why they missed the tests were  unacceptable . it added that kenteris and thanou had been  provisionally suspended pending the resolution of their cases . they face two-year bans if found guilty by the greek athletics federation. the suspension also covers the athletes  controversial coach  christos tzekos. kenteris  the 2000 olympic 200m champion  and thanou  the women s 100m silver medallist from the same games in sydney  also face a criminal hearing in greece over the missed tests. they failed to appear to give samples in chicago and tel aviv shortly before the athens games and again in athens on 12 august  the eve of the opening ceremony. greek prosecutors have also charged them with faking a midnight motorcycle crash which led to them spending four days in hospital. some medical staff have been charged with writing false medical reports. wednesday s statement said the greek federation (segas) would convene a disciplinary hearing for the trio to determine whether there had been doping violations.   there will be a final right of appeal from the decision of the greek federation to the court of arbitration for sport   the iaaf said. tzekos insisted he and the runners had nothing to hide.  the iaaf s decision means nothing   he said.  we ll be presenting all our arguments to segas - we re innocent.,0
beattie return calms attack fears everton striker james beattie has been declared fit for training on tuesday  despite suffering an alleged assault last saturday.  beattie  27  is not believed to be as seriously hurt as some reports have suggested after being  the victim of an unprovoked assault  in birmingham. he was on a night out with his girlfriend and two friends following everton s 3-1 win over aston villa.  he was shaken but not badly injured   said everton spokesman ian ross. he added:  he did speak to the police but will not be pressing charges.  he has spoken to manager david moyes about what happened.  beattie was suspended for the win at aston villa after his red card against chelsea and he will be available again for the merseyside derby at liverpool on 20 march.,0
moya emotional at davis cup win carlos moya described spain s davis cup victory as the highlight of his career after he beat andy roddick to end the usa s challenge in seville.  moya made up for missing spain s 2000 victory through injury by beating roddick 6-2 7-6 (7-1) 7-6 (7-5) to give the hosts an unassailable 3-1 lead.  i have woken up so many nights dreaming of this day   said moya.  all my energy has been focused on today.  what i have lived today i do not think i will live again.  spain s only other davis cup title came two years ago in valencia  when they beat australia. and moya  nicknamed charly  admitted:  the davis cup is my dream and i was a bit nervous at the outset.  some people have said that i am obsessed but i think that it is better this way. it helps me reach my goals if i am obsessed.  it s really incredible - to get the winning point is really something.  spanish captain jordi arrese said:  charly played a great game. it was his opportunity and he hasn t let us down.  he had lost three times to roddick  and this was his day to beat him.  he had been waiting years to be in this position.  spain s victory was also remarkable for the performance of rafael nadal  who beat roddick in the opening singles.  aged 18 years and 185 days  the mallorcan became the youngest player to win the davis cup.  what a great way to finish the year   said nadal afterwards. us coach patrick mcenroe wants roddick and the rest of his team to play more tennis on clay and hone their skills on the surface.  i think it will help these guys even on slow hard courts to learn how to mix things up a little bit and to play a little bit smarter and tactically better.   obviously it s unrealistic to say that we re going to just start playing constantly on clay  with the schedule.  but certainly i think we can put the work in at the appropriate time and play a couple more events and play against these guys who are the best on this stuff   said mcenroe. roddick was left frustrated after losing both his singles on the slow clay of seville s olympic stadium.  it s just tough because i felt like i was in it the whole time against one of the top three clay-courters in the world   said the american.  i had my chances and just didn t convert them. the bottom line is they were just better than us this weekend.  they came out  took care of business and they beat us. it s as simple as that.,0
charvis set to lose fitness bid flanker colin charvis is unlikely to play any part in wales  final two games of the six nations.  charvis has missed all three of wales  victories with an ankle injury and his recovery has been slower than expected.  he will not figure in the scotland game and is now thought unlikely to be ready for the final game   said wales physio mark davies. sonny parker is continuing to struggle with a neck injury  but hal luscombe should be fit for the murrayfield trip. centre parker has only a  slim chance  of being involved against the scots on 13 march  so luscombe s return to fitness after missing the france match with hamstring trouble is a timely boost.  said wales assistant coach scott johnson:  we re positive about hal and hope he ll be raring to go.  he comes back into the mix again  adds to the depth and gives us other options.   replacement hooker robin mcbryde remains a doubt after picking up knee ligament damage in paris last saturday.  we re getting that reviewed and we should know more by the end of the week how robin s looking   added johnson.  we re hopeful but it s too early to say at this stage.  steve jones from the dragons is likely to be drafted in if mcbryde fails to recover.,0
ronaldo considering new contract manchester united winger cristiano ronaldo said he is close to agreeing to a new contract at old trafford.  the portugal star  who joined in august 2003 on a five-year-deal  is a regular in the united first-team.  the united board have already made an offer to renew the contract but i m trying not to think about it   he told the news of the world.  my agent has spoken with the club and it will be resolved soon. i think we ll reach a good agreement for both sides.  ronaldo refused to commit his long-term future to the club.   nobody knows what will come tomorrow. i like being here  but who knows   he added.  there aren t many bigger and better clubs than this one. it s my ambition to be at a big club. i m happy but nobody knows the future.,0
pavey focuses on indoor success jo pavey will miss january s view from great edinburgh international cross country to focus on preparing for the european indoor championships in march.  the 31-year-old was third behind hayley yelling and justyna bak in last week s european cross country championships but she prefers to race on the track.  it was great winning bronze but i m wary of injuries and must concentrate on the indoor season   she said.  because of previous injuries i don t even run up hills in training.  pavey  who came fifth in the 5 000m at the athens olympics  helped the british cross country team win the team silver medal in heringsdorf last week. she is likely to start her 3 000m season with a race in either boston or stuttgart at the end of january.,0
rusedski angry over supplements greg rusedski has criticised the governing body of men s tennis for not releasing contamination-free supplements in time for the new season.  rusedski said:  i tried to order some but didn t receive any and i haven t got any yet.  you would think they would have been available in december as it can take two months for the body to respond.  this event comes in the hottest period of the year  so you would hope the stuff would be available for it.  the british number two escaped a possible ban last year when he persuaded a tribunal that a positive doping test was the result of contaminated atp supplements. in response  the atp struck a deal with pharmaceutical company glaxosmithkline to provide contamination-free drinks and nutritional bars for the men s tour.  david higdon  vice president of the atp  admitted:  i agree with greg.  i would have loved to have had these things available as soon as possible but it s a lot of work to make sure they have gone through rigorous testing.  the reality is though that the first two weeks of the tour are spread far and wide and part of the distribution agreement we had with gsk has an education component.  we weren t going to just drop these products out there without having a talk with the players about understanding how to use them.   the first chance we will get to do that is at the players meeting on the saturday before the australian open.  and rusedski  who takes on roger federer at the qatar open later on wednesday  conceded that the imminent changes will be beneficial.  the good thing is that there is now a 100% guarantee  so hopefully all this will never happen again   said rusedski.  hopefully after the australian open we won t have to discuss this any more.,0
owen delighted with real display michael owen revelled in his return to the to the real madrid starting line-up and inspired a 3-1 win over real betis on wednesday by scoring the first goal.  he said:  i am happy i could play a game from the start again.  i felt good all though the game and it is obvious that i am happy to have scored another goal.  people have talked a lot about my performances and i think i have had some months that were not so good and others that were very good.  owen  starting his third successive la liga match  converted a low cross from santiago solari. robert carlos made it 2-0 at the break  smashing home an indirect free-kick. midfielder edu reduced the deficit after half-time but ivan helguera headed past keeper antonio doblas to seal victory for his team. victory took real to within six points of leaders barcelona and owen is confident real can close the gap. he added:  we had several chances against betis and i think we can get back in touch with barcelona.  it is only six points between barcelona and us and that is nothing. if we can beat them at the bernabeu (on 10 april)  then it will be just three.  owen has scored nine league goals  one behind real s top scorer ronaldo. real had lost their previous two league games.,0
holmes secures comeback victory britain s kelly holmes marked her first appearance on home soil since winning double olympic gold with 1500m victory at the norwich union international.  holmes hit the front just before the bell in front of a sell-out crowd in glasgow and cruised to victory in a time of four minutes 14.74 seconds.  it was nice to get that out of the way. i was nervous about whether i would actually be able to get round.  i felt good. i just had to relax and use my racing knowledge   said holmes.  it was all about winning in front of my home crowd. the time is irrelevant.  i got round in one piece and didn t disgrace myself. now it s about going forward.  the reception i ve had since the olympics has been amazing and that s why i wanted to keep running this year  because i get a buzz from the crowd.  holmes ran a tactically perfect race to finish clear of france s hind dehiba and russia s svetlana cherkasova. the olympic 800m and 1500m champion s time was inside the qualifying mark for the european indoor championships in madrid in march. but the 34-year-old would not reveal whether she intended to run or not  having previously indicated she would leave a decision until after the birmingham grand prix on 18 february.,1
duff ruled out of barcelona clash chelsea s damien duff has been ruled out of wednesday s champions league clash with barcelona at the nou camp.  duff sustained a knee injury in the fa cup defeat at newcastle and manager jose mourinho said:  he cannot run. his injury is very painful  so he is out.  but mourinho has revealed defender willian gallas and striker didier drogba will be in the starting line-up. the blues boss took the unusual step of naming his side a day before the match  with jole cole named in midfield. mourinho said:  we have one more session but i think drogba will play  and gallas will play.  drogba trained on monday with no problems and will do the same on tuesday. gallas feels he can play and wants to play. we are protecting him still but he will be okay to play.  drogba  chelsea s £24m striker  has missed the last three weeks through injury.  cech  ferreira  carvalho  terry  gallas  tiago  makelele  lampard  cole  drogba  gudjohnsen.,0
coach ranieri sacked by valencia claudio ranieri has been sacked as valencia coach just eight months after taking charge at the primera liga club for the second time in his career.  the decision was taken at a board meeting following the side s surprise elimination from the uefa cup.  we understand  and he understands  that the results in the last few weeks have not been the most appropriate   said club president juan bautista. former assistant antonio lopez will take over as the new coach. italian ranieri took over the valencia job in june 2004 having been replaced at chelsea by jose mourinho.  things began well but the spanish champions extended their winless streak to six after losing to racing santander last weekend. that defeat was then followed by a uefa cup exit at the hands of steaua bucharest. ranieri first took charge of valencia in 1997  guiding them to the king s cup and helping them to qualify for the champions league. the 54-year-old then moved to atletico madrid in 1999  before joining chelsea the following year.,0
bortolami predicts dour contest italy skipper marco bortolami believes saturday s six nations contest against scotland will be a scrappy encounter.  with both sides looking for their first win of the championship  the third-round game at murrayfield has been billed as a wooden-spoon decider. and bortolami feels the edinburgh contest could end up being a bruising battle of the packs.  it will not be a pretty game because both teams are desperate to gain their first win   said the lock forward. italy have only recorded three wins since they joined the six nations in 2000  but two of those have come against scotland. this year  italy opened up with a stubborn display against ireland but ended up losing 28-17.  however  they were thoroughly outplayed by an impressive welsh side in rome last time out. now the italians travel to edinburgh hoping to claim their first away win in the six nations.  scotland played extremely well against france in paris but not so well when ireland came to edinburgh   said bortolami.  we are still very disappointed with our last game against wales in rome and we are thoroughly determined to right the wrongs.  as a nation  our quest is to be respected as a team worthy of a place in this tournament and we can only do this by winning games.,0
henman decides to quit davis cup tim henman has retired from great britain s davis cup team.  the 30-year-old  who made his davis cup debut in 1994  is now set to fully focus on the atp tour and on winning his first grand slam event.  i ve made no secret of the fact that representing great britain has always been a top priority for me throughout my career   henman told his website. captain jeremy bates has touted alex bogdanovic and andrew murray as possible replacements for the veteran. henman added that he was available to help britain in its bid for davis cup success  with the next tie against israel in march .  although i won t be playing  i would still like to make myself available to both jeremy and the lta in the future so that i can draw upon my experience in the hope of trying to help the british players develop their full potential   he added.  i ve really enjoyed playing in front of the thousands of british fans both home and abroad and would like to thank every one of them for their unwavering support over the years.  henman leaves davis cup tennis with an impressive record  having won 36 of his 50 matches. great britain captain jeremy bates paid tribute to henman s efforts over the years.   tim has quite simply had a phenomenal davis cup career and it has been an absolute privilege to have captained the team with him in it   said bates.  tim s magnificent record speaks for itself. while it s a great loss i completely understand and respect his decision to retire from davis cup and focus on the grand slams and tour.    looking to the future this decision obviously marks a watershed in british davis cup tennis but it is also a huge opportunity for the next generation to make their mark.  we have a host of talented players coming through and despite losing someone of tim s calibre  i remain very optimistic about the future.  henman made his davis cup debut in 1994 against romania in manchester. he and partner bates won their doubles rubber on the middle saturday of the tie. britain eventually lost the contest 3-2. henman and britain had little luck in davis cup matches until 1999 when they qualified for the world group. britain drew the usa and lost the tie when greg rusedski fell to jim courier in the deciding rubber. they made the final stages again  in 2002  but this time lost out to the might of sweden.,0
kerr frustrated at victory margin republic of ireland manager brian kerr admitted he was frustrated his side did not score more than one goal in their friendly win over croatia.  robbie keane took his republic record to 24 with a first-half goal which proved enough for victory.  we had more good chances. it is just a shame we did not take them against such a technically gifted team   said kerr.  but  given the conditions and the standard of the croatian team  we should be very happy with the win.  the republic side kept a clean sheet for the eighth time in 11 matches and are unbeaten in 14 home games since kerr succeeded mick mccarthy. kerr applauded the decisive move which earned the victory.  it was a brilliant goal  fantastic skill by damien duff. robbie might have scuffed it a little but it was a good goal.  matchwinner keane was another full of praise for duff s role in the goal.  it was great play from damien   said the tottenham striker.   i always try to be sniffing around because you know nine times out of 10 duffer is going to get it in the box.  playing three up was something different. brian kerr wanted to try it out and it was good to see young stephen elliott getting a run-out.  the conditions were difficult but he did well and is definitely one for the future. it is nice to see young players coming through.  man-of-the-match duff explained what went wrong when he fluffed a chance to make it 2-0 midway through the second half. he opted to bring steve finnan s cross down and shoot against the bar when a close-range header looked the best option.  i would have headed that every time but i completely lost it in the lights   said the chelsea star.  i was desperate to get on the scoresheet myself but the result is the important thing.  we have had a good year and are going nicely in the qualifiers. hopefully that can continue in 2005.,1
o connell rejects lions rumours ireland and munster lock paul o connell has dismissed media reports linking him to the captaincy of the lions tour to new zealand this summer.  o connell is rumoured to be among the front-runners for the job  but says he is totally focused on sunday s six nations crunch clash with england.  i honestly don t think about these reports   he told bbc sport.  the lions thing is all speculation and newspaper talk  nothing more. i just ignore it and get on with my job.  he added:  the only thing that annoys me after reading some reports is what the opposition locks think.  i can just imagine them saying  i m going to show this guy what s what about second row play . that s the one thing that makes me cringe.  o connell  who made a try-scoring international debut against wales two years ago  is enjoying his meteoric rise into rugby s shop window - but refuses to be drawn on the lions.   i have spoken to sir clive woodward a few times  but not for very long  certainly nothing about summer holidays   he joked. he also said he remains wary of wounded england s abilities coming into sunday s game after two straight defeats  dismissing predictions of a certain irish victory.  it s very dangerous to think that. this england team has so much experience and skill. you do not become a bad team overnight.  they have two world class game-breakers in josh lewsey and jason robinson  while charlie hodgson is just ready to click into place.  he insisted ireland will not make the mistake of being over-confident.  that s not going to happen in our squad. no ireland team lining up to play england will ever fall into that trap   he said.  every time we play england we know what a big task it is. look at what they did to us two years ago. i remember that game all too well  and it was not a good feeling.  i came on as a replacement and we were losing 13-6  and ended up getting hammered 42-6  so i know what can happen when england come to dublin.  they could so easily have been coming to dublin with two wins and staring a grand slam in the face as well.,0
thomas out of six nations wales captain gareth thomas has been ruled out of the rest of the six nations with a broken thumb.  the full-back will have surgery on monday after fracturing his thumb in the 24-18 win over france on saturday. but welsh legend phil bennett insisted wales can cope without thomas as they chase a first grand slam in 27 years. bennett told bbc sport:  such is the spirit in the camp  they ll put kevin morgan at 15  rhys williams at wing and just carry on.  thomas will miss the match against scotland on 13 march  and what promises to be a huge encounter against the irish six days later. bennett added:  it s a setback. he s a great captain  he leads from the front and the boys love him.  thomas was replaced at half-time by williams as his side turned around a 15-6 deficit in paris.   with gareth missing i would think michael owen will be our captain   said wales coach mike ruddock.  he did a great job in the second half in france. he has been vice-captain all along throughout the championship.  wales travel to edinburgh to take on scotland in a fortnight and then host ireland in cardiff in the final round of matches in what could be the grand slam and championship decider. bennett  an inspirational fly-half for llanelli and wales in the 1970s  insisted the national team were entering a new golden period.  it was a great game and a magnificent result for wales   bennett told bbc radio five live s sportsweek programme.   the way this young team are blending  the glory days are on their way back.  we couldn t get possession early on and france dominated and scored two tries.  had they been ruthless  wales could have gone into the interval 30 points down. but they didn t take their chances.  wales defended fairly well but you cannot give that sort of quality ball to good sides.  the all blacks would have been ruthless and buried us in the first half. but the character we showed in the second half was quite outstanding.,0
vickery upbeat about arm injury england prop phil vickery is staying positive despite a broken arm ruling him out of the rbs six nations.  the 28-year-old fractured the radius in his right forearm during gloucester s 17-16 win over bath on saturday. he will undergo an operation on monday and is expected to be out for at least six weeks. he said:  this isn t an injury that will stop me from working hard on the fitness elements and being around the lads.  he added:  i ve got the operation this afternoon and i could be back doing fitness work after a week.   as frustrating as it is  i ve got to be positive.   after the game  vickery spoke with bath prop david barnes  who also broke his arm recently.  i had a chat with david barnes and it looks like a similar injury to him   he said.  he said he had the operation and he was back running after a week.  there s no doubt that i m going to get involved and be around this place as soon as i can after the operation.  gloucester director of rugby nigel melville said:  phil has broken his radius  which is the large bone in his forearm.  i don t really know how it happened  but phil will definitely be out of action for at least six weeks.  i feel very sorry for him  as he has been in great shape. he really needed 80 minutes of rugby this weekend  and then this happened. mentally  it must be very hard for him.,0
kenya lift chepkemei s suspension kenya s athletics body has reversed a ban on marathon runner susan chepkemei after she made an official apology.  athletics kenya (ak) had suspended the two-time london marathon runner-up for failing to turn up to a cross-country team training camp in embu.  we have withdrawn the ban. chepkemei has given a reason for her absence   said ak chief isaiah kiplagat.  she explained she had a contract with the organisers of the race in puerto rice and we have accepted her apology.   the kenyan coaching team will now decide whether chepkemei can be included in the team for this month s world cross country championships. the 29-year-old would be a strong contender at the event in france and is hopeful she will be granted a place in the 32-strong squad.  i am satisfied that the whole saga has been brought to an end   chepkemei said.  i am ready and prepared to represent my country.  i will be disappointed if i am not given a chance to compete at the world cross country championships.  ak had insisted it was making an example of chepkemei by banning her from competition until the end of 2005. but the organisation came under intense international and domestic pressure to reverse its decision. the 29-year-old took part in the 2002 and 2003 london marathons and was edged out by radcliffe in an epic new york marathon contest last year.  the two-time world half-marathon silver medallist will be back to challenge radcliffe at this year s london event in april. ak also dropped its harsh stance on three-time world cross country 4km champion edith masai. masai missed kenya s world cross country trials because of an ankle problem but ak insisted it would take disciplinary action unless she could prove she was really injured.  subject to our doctor s confirmation  we have decided to clear masai   added kiplagat.,0
o driscoll saves irish blushes two moments of magic from brian o driscoll guided ireland to a workmanlike victory against italy.  a pair of classic outside breaks from the ireland captain set up tries for geordan murphy and peter stringer. italy led 9-8 early in the second half but stringer s try gave ireland a lead they never lost. the hosts cut the gap to 18-12 with 10 minutes left and nearly scored through ludovico nitoglia  but denis hickie s try ensured an irish victory. italy came flying out of the blocks and took the lead through a luciano orquera penalty after seven minutes.  it could have been better for the hosts but the fly-half missed two kickable penalties and ireland drew level with a ronan o gara penalty midway through the first half. the italians were driving at the heart of the irish defence and  for the first quarter  the irish pack struggled to secure any ball for their talented backs.  when they finally did  just before the half-hour mark  o driscoll promptly created a sparkling try for murphy. the ireland captain ran a dummy scissors and made a magical outside break before drawing the full-back and putting the diving murphy in at the corner. o gara missed the twice-taken conversion and the visitors found themselves trailing once again. roland de marigny took over the kicking duties for italy from the hapless orquera  and he landed a penalty either side of the break to edge italy into a 9-8 lead.  the only ireland player offering a real threat was o driscoll  and it was his break that set up the second try for the visitors. shane horgan threw an overhead pass as he was about to be forced into touch and stringer scooted over  with o gara landing the tricky conversion. a penalty apiece saw ireland leading 18-12 as the game entered the final quarter  but they were lucky to survive when italy launched a series of attacks. winger nitoglia dropped the ball as he reached for the line and italy nearly rumbled over from a driving maul.  an o gara penalty put ireland more than a converted try ahead and they made the game safe when hickie latched onto an inside pass from murphy and crossed for a converted try. o driscoll limped off late on  joining centre partner gordon d arcy on the sidelines  and the final word went to italy. prop martin castrogiovanni powered over for a try which was fitting reward for an italian pack which had kept the irish under pressure throughout.  de marigny; mi bergamasco  canale  masi  nitoglia; orquera  troncon; lo cicero  ongaro  castrogiovanni; dellape  bortolami; persico  ma bergamasco  parisse.  perugini  intoppa  del fava  dal maso  griffen  pozzebon  robertson.  murphy  horgan  o driscoll  d arcy  hickie  o gara  stringer  corrigan  byrne  hayes  o kelly  o connell  s easterby  leamy  foley.  sheahan  horan  o callaghan  miller  g easterby  humphreys  dempsey.  p o brien (new zealand),1
ferguson rues failure to cut gap boss sir alex ferguson was left ruing manchester united s failure to close the gap on chelsea  everton and arsenal after his side s 1-1 draw with fulham.  premiership leaders chelsea and the gunners endured a 2-2 stalemate on sunday  giving united the chance to make up some ground in the league. but ferguson said:  i think what makes it so bad is that both our rivals dropped points at the weekend.  it was a great opportunity - and we haven t delivered.  united went ahead through alan smith in the 33rd minute before bouba diop s superb 25-yard strike cancelled out the visitors  lead in the 87th minute. ferguson described the result as an  absolute giveaway  after united had earlier missed a host of opportunities to finish off the encounter. he said:  it was a good performance - some of the football was fantastic - but we just didn t finish them off.  in fairness  it s a fantastic strike from the fulham player.  the result leaves ferguson s side fourth in the league on 31 points - four points behind arsenal and a further five back from chelsea.,1
